行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
大雅區,13.96,153.66,22.60142234,5,11,住,4,2,2,1,坡道平面,2017/7/22,120.650347,24.228946,650
大里區,29.97,110.2,39.24789695,4,5,住,3,2,2,0,無,2019/1/10,120.686663,24.123404,352
南屯區,48.83,179.58,1.503110947,3,7,住,2,2,2,1,坡道平面,2019/11/28,120.609039,24.145955999999998,744
北區,26.74,104.61,35.32995202,2,11,商,3,2,2,1,無,2016/12/12,120.671653,24.173351,450
北區,21.65,75.06,2.231394211,4,5,住,2,2,1,0,升降機械,2018/9/10,120.67161200000001,24.15981,646
北區,21.02,143.53,1.809756532,3,12,商,2,2,2,1,坡道平面,2018/11/10,120.68523799999998,24.154128,1066
北區,21.23,66.21,36.96174459,4,5,住,2,2,1,0,無,2019/10/28,120.698222,24.1563,209
北屯區,27.66,164.16,5.314277501,14,15,住,3,2,2,1,坡道平面,2018/5/27,120.6994,24.168253,1050
南屯區,30.47,170.9,21.34198512,3,8,住,4,2,3,1,坡道平面,2019/1/27,120.634969,24.144683999999998,1034
大里區,15.89,101.14,25.36944633,13,13,住,3,2,2,1,坡道平面,2018/1/5,120.690972,24.122705,420
北區,31.85,180.51,16.89562414,2,8,住,4,2,3,1,坡道機械,2018/5/5,120.69396200000001,24.154695,1070
南屯區,22.24,214.87,18.46170695,13,14,住,4,2,2,1,坡道平面,2017/10/14,120.624711,24.151926,1250
北區,27.15,74.18,38.07059693,3,5,住,3,2,1,0,無,2017/8/19,120.671653,24.173351,355
西屯區,29.08,138.23,21.62672745,12,12,住,3,2,2,1,無,2018/1/30,120.61137099999999,24.191810999999998,500
西屯區,25.27,309.42,12.88459037,16,20,住,4,2,2,1,坡道平面,2019/12/12,120.64208799999999,24.163211999999998,3868
南區,4.65,114.39,13.02969945,3,32,住,3,1,2,1,坡道平面,2019/7/3,120.654048,24.121731,520
南屯區,25.67,153.2,0.80494466,10,12,住,3,1,2,1,坡道平面,2018/7/24,120.612742,24.15211,1140
南區,25.66,177.01,22.74379351,12,13,住,4,2,2,1,坡道平面,2017/10/15,120.66648899999998,24.122284,780
南屯區,25.18,230.32,8.627144979,9,14,住,4,2,2,1,坡道平面,2016/12/10,120.645548,24.131084,1772
東區,16.27,116.7,25.11755888,8,8,住,3,2,2,1,坡道機械,2019/1/12,120.68933100000001,24.131504,600
大里區,3.22,32.23,20.89844418,4,16,住,1,1,1,1,無,2016/11/14,120.68893100000001,24.116858999999998,80
南屯區,10.97,152.87,22.83140653,4,24,住,3,2,2,1,坡道平面,2017/5/20,120.645121,24.147876999999998,900
南屯區,41.7,191.56,1.040404663,7,20,住,4,2,2,1,坡道平面,2018/9/6,120.62423999999999,24.145305,2156
西屯區,23.54,166.98,13.22956666,5,9,住,4,2,2,1,坡道平面,2017/12/3,120.64221699999999,24.17005,1173
西區,13.59,157.39,24.36463446,9,13,住,3,2,2,1,坡道平面,2018/4/7,120.65526100000001,24.135203,750
南屯區,23.53,145.21,2.8638507289999997,3,15,住,2,2,1,1,坡道平面,2017/11/2,120.636799,24.141911999999998,1008
西屯區,20.59,111.23,27.08885193,4,6,住,3,2,2,1,升降平面,2017/5/1,120.66409399999999,24.169253,500
東區,17.05,159.57,2.1519949069999997,10,15,住,3,2,2,1,坡道機械,2018/9/14,120.706477,24.148357999999998,1070
北區,2.41,33.44,20.709528600000002,3,14,住,1,1,1,1,無,2017/4/1,120.684582,24.166829999999997,182
西屯區,15.76,156.79,25.69251935,8,12,住,3,2,2,1,升降機械,2017/2/28,120.625747,24.184913,580
西屯區,240.0,971.49,2.7817135189999997,2,6,住,25,1,26,1,無,2019/12/17,120.639125,24.173482999999997,9000
大里區,14.18,142.91,3.3183432919999998,5,15,商,3,2,2,1,坡道機械,2017/3/14,120.690482,24.110059,810
北區,19.07,85.15,37.76121344,4,7,住,3,2,1,1,無,2017/11/3,120.68106,24.162748,443
北區,40.15,147.91,29.58856102,2,5,住,4,2,2,0,無,2017/6/21,120.67114299999999,24.17322,650
北屯區,11.95,145.15,7.274618918,17,18,住,3,2,2,1,坡道機械,2017/12/18,120.68931299999998,24.172816,1025
大里區,14.75,129.43,23.77324654,12,12,商,3,2,2,1,無,2018/2/27,120.67265900000001,24.115069000000002,488
南區,19.73,171.04,3.085621197,16,20,住,2,2,2,1,坡道平面,2019/12/3,120.651338,24.107638,1400
西區,10.53,115.34,11.35136245,10,15,住,2,1,1,1,坡道平面,2018/4/29,120.657801,24.134485,958
西屯區,16.75,133.73,3.5209484110000004,3,12,住,2,1,1,1,坡道平面,2017/2/20,120.63536599999999,24.17671,1270
西屯區,22.33,154.64,5.612709364,10,12,住,3,2,2,1,坡道平面,2019/6/17,120.665411,24.175141,1035
西區,22.34,89.61,0.438065121,7,7,住,2,1,1,1,坡道平面,2019/9/30,120.67076200000001,24.151489,988
北區,12.2,128.78,11.24732198,11,14,住,2,1,1,1,坡道平面,2018/3/25,120.674989,24.170338,820
南屯區,46.61,219.13,1.932962347,5,20,住,4,2,2,1,坡道平面,2019/7/29,120.62423999999999,24.145305,2360
大里區,18.28,99.76,26.98754937,7,7,住,3,2,2,1,無,2017/10/10,120.68543600000001,24.111063,365
大里區,13.86,127.06,19.32140975,12,13,住,3,2,2,1,坡道平面,2018/10/9,120.683443,24.105245999999998,716
西屯區,19.75,198.78,3.069193755,11,25,住,3,2,2,1,坡道平面,2018/11/2,120.608007,24.190404,1490
北屯區,15.94,156.11,24.82734074,9,10,住,3,2,2,1,坡道平面,2019/4/28,120.68508999999999,24.17446,700
南屯區,12.65,124.58,19.343313000000002,11,14,住,3,2,2,1,坡道機械,2016/11/20,120.641355,24.143889,728
西屯區,9.44,90.6,23.3680363,8,14,住,2,2,1,1,坡道機械,2019/4/26,120.65924,24.169732,555
北屯區,27.47,251.48,3.948061904,11,14,住,4,2,2,1,坡道平面,2019/8/5,120.740504,24.161138,1420
西屯區,6.02,56.94,22.73831769,7,11,住,1,1,1,1,坡道機械,2017/3/25,120.652497,24.165841,290
南區,22.34,172.66,1.1170660590000001,4,15,住,3,2,2,1,坡道平面,2018/1/24,120.65803799999999,24.109051,1150
南屯區,3.9,30.46,25.26540586,4,7,住,1,0,1,1,無,2019/1/27,120.65215800000001,24.156236,200
南區,5.16,32.91,25.68430563,3,7,住,1,1,1,1,無,2018/10/13,120.68239299999999,24.120774,130
西屯區,11.86,160.73,21.9990828,12,21,住,3,2,2,1,無,2019/1/18,120.64923799999998,24.160401,884
北區,16.32,94.25,37.72014484,8,8,住,3,2,2,1,無,2019/9/1,120.686282,24.161148999999998,430
西屯區,27.03,173.5,3.323819106,3,12,住,4,2,2,1,坡道平面,2017/3/3,120.665411,24.175141,1050
西屯區,4.76,34.83,12.45200107,4,7,住,1,1,1,1,無,2018/12/23,120.64158700000002,24.175989,195
西屯區,13.48,116.26,23.2092377,3,15,住,3,2,2,1,坡道機械,2017/11/9,120.60583500000001,24.188212,548
北屯區,25.84,142.87,24.61104609,6,7,住,3,2,2,1,坡道機械,2019/12/27,120.66874299999999,24.180039999999998,688
西屯區,20.46,173.59,25.09565563,8,13,住,4,2,2,1,坡道機械,2019/5/2,120.63491,24.176417999999998,840
南屯區,4.51,31.32,12.32879525,8,10,住,1,1,1,1,無,2018/4/19,120.639626,24.143017999999998,238
大雅區,26.9,166.69,3.332032828,5,19,住,3,2,2,1,坡道平面,2019/10/13,120.647302,24.229160999999998,1160
西屯區,3.26,33.49,24.70413492,5,19,住,1,0,1,1,無,2019/10/5,120.605731,24.188848999999998,130
西區,10.89,119.16,11.5649192,6,15,住,2,2,1,1,坡道平面,2018/7/16,120.657801,24.134485,1020
大里區,25.25,120.37,24.6959212,4,6,住,4,2,2,1,坡道機械,2019/6/4,120.682759,24.116517,606
西屯區,34.7,496.8,7.896123808,13,27,住,1,1,0,1,坡道平面,2018/9/13,120.634606,24.172937,3005
大里區,7.16,75.79,21.82659466,12,16,住,2,2,1,1,坡道機械,2017/10/19,120.68893100000001,24.116858999999998,330
北區,6.32,43.27,27.08337611,4,7,住,1,1,1,1,無,2017/9/7,120.665374,24.159243,190
西屯區,17.94,118.82,24.56997748,5,14,住,3,2,2,1,坡道平面,2019/6/4,120.608129,24.188533,535
北區,31.6,96.68,32.901428499999994,3,5,住,2,2,2,0,無,2018/12/24,120.671229,24.156029999999998,526
南區,3.19,41.91,21.87587699,4,15,住,1,0,1,1,坡道機械,2016/10/22,120.673996,24.128785999999998,160
東區,25.03,156.88,0.731021171,11,13,住,3,2,2,1,坡道平面,2019/5/30,120.69893200000001,24.129732999999998,1040
北屯區,16.54,175.83,2.0643818830000003,6,15,商,3,2,2,1,坡道平面,2017/9/5,120.720325,24.175056,1038
西區,39.18,290.06,2.5818463080000003,4,20,商,3,2,2,1,坡道平面,2018/6/2,120.65138799999998,24.146567,2399
大里區,27.67,161.82,1.103376524,14,15,住,3,2,2,1,坡道平面,2018/3/20,120.68595900000001,24.121675,1020
北區,7.87,94.88,18.50277555,20,20,住,1,1,1,1,坡道機械,2017/12/16,120.671653,24.173351,430
西屯區,4.54,23.92,23.35708468,3,6,住,1,1,1,1,無,2018/12/10,120.645131,24.174734,135
東區,12.77,128.27,5.344394478,11,15,商,1,1,1,1,坡道平面,2017/4/4,120.68643,24.141681,640
南區,13.56,105.08,20.92856116,3,12,住,2,2,1,1,坡道平面,2019/9/4,120.66582,24.114210999999997,515
大里區,18.95,218.08,6.461460536000001,8,19,商,3,2,2,1,坡道平面,2017/2/17,120.68196499999999,24.104882,1508
南屯區,6.98,109.85,21.13390419,17,25,住,2,2,1,1,坡道平面,2016/12/11,120.647075,24.155469,656
北屯區,22.29,162.66,0.26283907300000003,4,12,住,3,2,2,1,坡道平面,2018/8/1,120.710393,24.161037,749
西區,29.02,113.53,0.09308883800000001,7,7,住,3,2,1,1,坡道機械,2018/7/31,120.666679,24.129994,932
西屯區,27.84,245.17,8.868080796000001,9,15,住,4,2,2,1,坡道平面,2017/5/10,120.621905,24.180987,1639
西屯區,29.08,139.19,23.37351212,9,12,住,3,2,2,1,無,2019/10/30,120.60994099999999,24.193753,608
西屯區,2.64,26.94,22.36322443,6,15,住,1,0,1,1,無,2017/6/27,120.64691599999999,24.17023,153
北屯區,22.37,136.99,28.54815636,9,13,住,4,2,2,1,無,2019/8/7,120.696455,24.182397,700
西屯區,17.9,118.41,23.50493165,6,13,住,3,2,2,1,坡道機械,2017/12/30,120.639191,24.175968,650
南區,20.12,174.54,1.5660828080000002,5,20,住,3,2,2,1,坡道平面,2018/5/27,120.651338,24.107638,1175
北區,3.96,30.97,23.73765375,4,16,住,1,1,1,1,無,2019/2/19,120.665374,24.159243,157
西屯區,25.38,179.04,22.84783397,5,7,住,4,2,3,1,無,2017/4/27,120.63491,24.176417999999998,1000
北屯區,9.34,87.62,25.56383772,8,14,住,2,2,1,1,無,2018/1/19,120.70001599999999,24.169557,395
北屯區,33.06,274.11,1.459304435,18,18,住,3,2,2,1,坡道平面,2019/12/13,120.697477,24.171067999999998,2545
北區,5.05,47.27,23.37898793,9,14,住,1,1,1,1,無,2019/12/1,120.684582,24.166829999999997,258
西區,14.88,56.15,34.54417271,3,5,住,2,1,1,0,無,2017/3/24,120.65412099999999,24.152787,310
北區,23.6,133.49,23.62813747,4,8,住,3,2,2,1,坡道平面,2017/7/10,120.702127,24.158895,650
西屯區,10.16,157.89,0.11225418699999999,10,27,商,3,2,2,1,坡道平面,2017/7/4,120.624073,24.15521,1350
南區,18.25,138.44,6.124697975,6,10,住,2,2,2,1,坡道平面,2016/11/5,120.660532,24.110766,705
北區,27.6,89.32,32.17040733,3,5,住,3,2,2,0,無,2018/5/25,120.68461699999999,24.164656,210
大里區,37.02,273.4,0.188915583,9,12,住,4,2,2,1,坡道平面,2018/12/31,120.65593899999999,24.088341,2120
西屯區,6.18,41.19,23.33244351,12,12,住,2,2,2,1,無,2018/1/29,120.60798799999999,24.18479,190
南屯區,11.82,108.75,11.81680664,11,14,住,3,2,2,1,無,2017/12/17,120.63785,24.144337,860
西屯區,9.99,60.34,26.54948425,4,12,住,1,1,1,1,坡道平面,2018/3/30,120.61378,24.177765,270
南區,15.0,46.54,37.49563646,3,5,住,2,1,1,0,無,2019/6/25,120.67030600000001,24.111283,109
東區,9.35,56.18,24.383799800000002,3,13,住,2,1,1,1,無,2018/12/1,120.71123,24.144576999999998,290
北區,12.79,141.82,1.834397695,8,14,商,2,1,1,1,坡道平面,2018/10/21,120.69211899999999,24.157736,1050
南屯區,11.86,127.71,4.69277261,7,14,住,2,1,2,1,坡道平面,2018/6/27,120.61816200000001,24.158269,741
北區,21.8,71.64,38.26498833,3,5,住,3,2,1,0,無,2019/1/7,120.69488799999999,24.153735,280
北屯區,33.0,191.57,28.97800776,7,7,住,8,2,4,1,坡道平面,2019/10/28,120.740504,24.161138,850
北屯區,15.3,173.31,20.4357379,3,14,住,3,2,2,1,坡道平面,2018/11/16,120.68631200000002,24.181376999999998,850
南區,29.33,84.98,35.93776737,4,5,住,3,2,2,0,無,2017/3/29,120.68382,24.11895,220
西區,42.76,308.19,27.41192495,5,14,住,4,2,2,1,坡道機械,2018/3/15,120.655258,24.141161,1350
北區,23.11,93.95,31.88840291,2,14,住,3,2,2,1,無,2017/2/10,120.6862,24.15585,450
南屯區,20.81,222.75,8.679165212000001,4,15,住,2,2,2,1,坡道平面,2017/4/30,120.65319299999999,24.144824,1780
北屯區,6.47,95.16,9.136395682,5,17,住,1,1,1,1,坡道平面,2019/10/29,120.68631200000002,24.181376999999998,650
西屯區,17.09,130.14,22.01277234,15,24,住,3,2,2,1,坡道平面,2017/1/11,120.606582,24.188928,470
西屯區,45.05,249.26,1.073259547,7,12,住,3,2,2,1,坡道平面,2017/10/16,120.629228,24.205531,1640
北區,11.96,46.21,34.41822898,4,5,住,3,2,1,0,無,2018/9/18,120.681799,24.146985,200
北屯區,12.48,73.93,28.290793100000005,5,7,住,2,2,1,1,無,2019/8/16,120.69623,24.179546,430
南區,10.1,71.77,22.11133699,5,12,住,1,2,2,1,無,2016/10/16,120.661859,24.122937,270
北區,25.65,80.41,34.35525712,1,7,住,3,1,1,1,無,2018/4/3,120.68265500000001,24.147417,200
大雅區,28.84,161.86,3.9343723689999996,8,14,住,3,2,2,1,坡道平面,2019/7/17,120.645582,24.225476999999998,1000
南區,22.88,56.28,41.3013272,3,4,住,2,2,2,0,無,2019/10/19,120.68223700000001,24.120964,280
大里區,22.86,76.5,35.61195644,5,5,住,2,2,1,0,無,2018/12/14,120.678648,24.116339,300
南區,10.9,118.55,12.6190134,4,15,商,2,1,1,1,無,2018/5/25,120.655429,24.129307999999998,698
北區,5.56,65.17,22.03467559,2,21,住,1,1,1,1,無,2017/6/19,120.672301,24.164657000000002,215
南屯區,18.9,115.8,27.34621519,3,7,住,3,2,1,1,升降機械,2018/6/3,120.645121,24.147876999999998,550
北區,25.55,140.39,25.78560819,6,7,商,5,0,5,1,無,2017/7/1,120.688557,24.166715,850
北屯區,24.75,98.06,32.80286385,5,5,住,3,2,2,0,無,2018/8/21,120.6812,24.176504,355
西屯區,34.57,209.64,12.29320246,14,14,住,4,2,2,1,坡道平面,2019/7/5,120.64003559999999,24.18146845,600
北屯區,16.61,118.4,17.76080275,6,9,住,3,2,2,1,坡道機械,2017/1/24,120.6967,24.172022,680
西區,3.45,29.1,20.91487163,5,12,住,1,1,1,1,無,2016/11/5,120.67346299999998,24.140419,88
西區,14.37,155.59,21.44054977,11,14,住,3,2,2,1,坡道平面,2017/11/18,120.65989499999999,24.15587,1000
南區,23.47,203.17,1.831659788,18,20,住,4,2,2,1,坡道平面,2018/9/1,120.651338,24.107638,1420
南屯區,27.53,269.61,0.725545357,19,21,住,4,2,2,1,坡道平面,2017/9/6,120.647075,24.155469,2888
西屯區,42.38,231.74,1.560606994,19,21,住,3,2,2,1,坡道平面,2019/1/20,120.62793799999999,24.1837,2078
北區,8.53,89.84,0.618766984,6,15,商,1,0,1,1,坡道平面,2019/7/14,120.67121499999999,24.171958,716
西區,35.0,107.01,36.73176041,4,5,住,3,2,2,0,無,2018/3/14,120.660478,24.148246,473
南屯區,6.0,36.36,26.61793192,3,12,住,0,0,0,1,無,2018/7/19,120.652266,24.138331,150
北屯區,33.63,72.08,37.01924064,4,5,住,3,2,1,0,無,2018/5/20,120.69148600000001,24.179767000000002,363
北屯區,16.09,167.02,4.246493768000001,6,15,住,3,2,2,1,坡道機械,2017/10/14,120.686756,24.194754,1000
西屯區,15.99,141.8,24.06346468,15,15,住,3,2,2,1,坡道平面,2018/11/13,120.606582,24.188928,520
西屯區,18.94,126.71,25.77739447,11,12,住,3,2,2,1,坡道機械,2018/12/31,120.612917,24.173424,680
北屯區,36.54,202.51,1.177300013,3,10,住,3,2,2,1,坡道平面,2018/7/16,120.669524,24.193673,1450
大里區,18.3,123.07,25.85131796,3,7,住,3,2,2,1,坡道平面,2019/10/1,120.70120700000001,24.098299,450
西屯區,13.55,217.0,0.10677837300000001,4,28,商,4,2,2,1,坡道機械,2017/2/24,120.62088999999999,24.17474,2100
西屯區,13.51,155.53,9.982408947,15,15,住,3,2,2,1,一樓平面,2016/12/12,120.65255900000001,24.173977999999998,1200
中區,3.51,28.38,36.94531715,11,11,住,1,0,1,1,無,2018/12/11,120.679014,24.146719,108
北區,0.22,24.72,23.18733444,2,12,商,1,0,1,1,無,2018/7/9,120.67510700000001,24.148364,110
西屯區,38.79,526.13,1.535965831,4,27,住,5,2,5,1,坡道平面,2017/12/1,120.637185,24.161314,5000
北屯區,8.78,72.08,10.157635,10,14,住,2,2,2,1,無,2018/2/26,120.685194,24.173266,539
北區,28.29,72.42,37.18077715,5,5,住,3,2,2,0,無,2018/2/7,120.67098100000001,24.160747,325
西屯區,9.6,71.2,22.85330979,3,13,住,1,0,1,1,無,2017/12/28,120.65614599999999,24.196041,425
東區,9.08,103.93,21.05724279,3,12,住,2,1,1,1,坡道平面,2019/10/6,120.697657,24.151572,420
西屯區,26.44,278.68,21.00796046,13,14,住,4,2,2,1,坡道平面,2018/4/10,120.643557,24.178058,1613
南區,36.2,240.44,24.71782446,8,8,住,4,2,3,1,坡道機械,2019/8/5,120.684573,24.12141,1000
南區,3.88,84.95,10.9023457,15,32,住,2,0,2,1,無,2017/9/20,120.654048,24.121731,410
北區,35.9,115.75,32.43598431,3,5,住,3,2,2,0,無,2017/5/1,120.671977,24.160254000000002,535
北區,6.97,21.94,30.20732801,2,5,住,3,2,1,0,無,2017/5/10,120.674504,24.154495999999998,60
西區,24.79,298.32,20.00314859,7,24,住,6,2,3,1,坡道平面,2018/10/31,120.657801,24.134485,1805
北屯區,16.99,130.8,0.700904194,10,13,住,2,1,1,1,坡道平面,2017/4/25,120.706928,24.167439,710
西屯區,5.67,77.91,9.867416853,12,26,住,1,1,1,1,坡道機械,2019/6/26,120.655395,24.169315,565
北區,28.3,192.22,23.82526677,8,12,住,4,2,2,1,坡道平面,2019/1/17,120.682658,24.152335,778
南屯區,53.07,202.11,0.476395819,2,17,住,3,2,2,1,坡道平面,2017/9/30,120.62576299999999,24.151623999999998,1823
東區,13.3,76.35,14.60947179,5,10,住,3,1,1,1,無,2019/7/24,120.710894,24.142889999999998,400
西屯區,15.14,144.09,17.35833042,6,14,住,3,2,2,1,坡道平面,2017/6/5,120.64674099999999,24.170869,850
東區,13.05,71.62,23.92109352,6,7,住,1,1,1,1,無,2019/5/18,120.689904,24.129042000000002,288
南區,20.11,127.2,23.37898793,11,12,住,3,2,2,1,無,2017/12/3,120.66907900000001,24.113745,535
北區,12.03,115.38,19.73757161,12,12,住,3,2,2,1,坡道機械,2018/4/18,120.689378,24.157031,650
北屯區,18.94,180.51,3.7098639939999996,13,14,住,3,2,2,1,坡道機械,2017/6/13,120.713606,24.181495,930
東區,12.77,128.27,7.266405197,8,15,住,2,2,1,1,坡道平面,2019/3/7,120.68643,24.141681,757
西屯區,12.49,83.61,27.88010705,7,7,住,2,2,2,1,無,2019/12/16,120.666206,24.173714999999998,425
西區,3.83,33.6,29.12311683,9,12,住,1,1,1,1,無,2018/9/19,120.662679,24.163032,166
東區,12.67,103.32,13.245994099999999,14,15,住,2,1,1,1,坡道平面,2019/12/21,120.700993,24.145861,500
西區,27.01,276.1,19.30498231,2,14,住,4,2,2,1,坡道機械,2017/10/29,120.657622,24.147779999999997,1888
西屯區,12.6,120.09,21.4898321,5,19,住,1,1,1,1,坡道平面,2019/1/23,120.601704,24.187097,500
大雅區,22.45,163.95,2.7844514260000004,2,15,住,3,2,2,1,坡道機械,2018/3/17,120.656226,24.225148,860
南屯區,21.93,112.24,1.067783733,2,9,住,2,2,1,1,坡道平面,2018/4/7,120.639656,24.138684,1058
南屯區,31.21,188.02,0.761138148,4,14,住,3,2,2,1,坡道平面,2017/6/7,120.612804,24.153545,1025
中區,2.24,28.73,29.58582312,10,12,住,1,0,1,1,無,2019/1/23,120.67945800000001,24.145011,130
西屯區,54.48,242.67,3.54011376,11,12,住,3,2,2,1,坡道平面,2019/7/29,120.622234,24.177858999999998,1995
南區,4.9,56.33,21.881352800000002,5,12,住,2,0,2,1,無,2017/6/4,120.67005,24.126504,230
北屯區,19.21,175.85,26.06487471,16,16,住,3,2,2,1,坡道平面,2018/6/12,120.73728999999999,24.178822,690
南區,23.87,216.61,6.023395415,10,15,住,3,2,2,1,坡道平面,2019/8/27,120.661309,24.109164,1600
北屯區,4.73,65.88,23.14900374,20,24,住,2,1,1,1,無,2019/1/17,120.697477,24.171067999999998,330
南屯區,10.68,158.0,24.33999329,11,15,住,3,2,2,1,坡道機械,2019/2/12,120.651008,24.157204999999998,855
南區,12.38,155.38,18.92988905,10,14,住,4,2,2,1,坡道平面,2019/4/23,120.646561,24.112468,958
西屯區,26.11,240.08,6.154814952000001,5,15,住,4,2,2,1,坡道平面,2019/3/26,120.637984,24.185739,1850
西屯區,27.13,451.41,6.258855418,19,26,住,4,2,4,1,坡道平面,2016/12/16,120.637185,24.161314,4233
北區,19.61,122.4,25.78560819,5,7,住,1,1,1,1,無,2018/2/10,120.6862,24.15585,475
西屯區,10.03,104.01,0.654359775,11,15,商,1,1,1,1,坡道平面,2019/7/23,120.63536599999999,24.17671,788
西屯區,39.18,187.0,11.291128500000001,1,15,住,3,2,2,1,坡道平面,2016/10/18,120.6497,24.178298,297
北區,18.04,186.27,1.410022109,3,20,商,3,2,2,1,坡道平面,2017/6/20,120.693487,24.15755,1350
西屯區,4.34,24.96,22.70820072,3,7,住,1,0,1,1,無,2017/2/17,120.608129,24.188533,92
北區,34.0,81.05,39.53263927,2,4,住,3,2,1,0,無,2019/5/4,120.66918000000001,24.156103,435
北區,23.76,83.7,39.83654695,2,5,住,3,2,2,0,無,2019/3/16,120.68807,24.157323,450
北區,4.97,50.83,19.14892161,4,14,住,1,1,1,1,無,2016/10/14,120.684582,24.166829999999997,220
西區,22.57,158.51,19.79506766,2,9,住,3,2,2,1,坡道平面,2019/1/28,120.657801,24.134485,1068
北區,17.6,68.93,27.66655031,3,5,住,3,2,2,0,無,2018/4/6,120.671302,24.158514999999998,355
東區,11.72,123.93,20.40562092,14,14,住,3,2,2,1,坡道機械,2018/8/18,120.685278,24.12942,545
南區,3.9,26.54,24.63842516,3,7,住,1,0,1,1,無,2018/9/3,120.68123100000001,24.120816,98
北區,5.6,34.9,22.12502652,6,12,商,1,0,1,1,無,2017/7/3,120.67401699999999,24.163098,120
北屯區,14.61,129.03,0.235460003,5,15,商,3,2,2,1,坡道機械,2019/1/10,120.721,24.165792,707
